2020-12-31	-0.726264
2020-12-30	-0.719763
2020-12-29	-0.721350
2020-12-28	-0.722135
2020-12-24	-0.722182
2020-12-23	-0.722830
2020-12-22	-0.722921
2020-12-21	-0.721694
2020-12-18	-0.722992
2020-12-17	-0.722078
2020-12-16	-0.721602
2020-12-15	-0.721280
2020-12-14	-0.721699
2020-12-11	-0.722122
2020-12-10	-0.721681
2020-12-09	-0.721267
2020-12-08	-0.721494
2020-12-07	-0.721357
2020-12-04	-0.721370
2020-12-03	-0.720705
2020-12-02	-0.721067
2020-12-01	-0.721448
2020-11-30	-0.721094
2020-11-27	-0.721195
2020-11-26	-0.720521
2020-11-25	-0.720896
2020-11-24	-0.720589
2020-11-23	-0.721164
2020-11-20	-0.720972
2020-11-19	-0.720818
2020-11-18	-0.721192
2020-11-17	-0.720787
2020-11-16	-0.720244
2020-11-13	-0.720791
2020-11-12	-0.720711
2020-11-11	-0.720792
2020-11-10	-0.720243
2020-11-09	-0.718360
2020-11-06	-0.719426
2020-11-05	-0.717198
2020-11-04	-0.717309
2020-11-03	-0.717692
2020-11-02	-0.717506
2020-10-30	-0.718044
2020-10-29	-0.717541
2020-10-28	-0.717220
2020-10-27	-0.717736
2020-10-26	-0.717245
2020-10-23	-0.717924
2020-10-22	-0.717618
2020-10-21	-0.717885
2020-10-20	-0.717086
2020-10-19	-0.717379
2020-10-16	-0.717249
2020-10-15	-0.717193
2020-10-14	-0.716302
2020-10-13	-0.716992
2020-10-12	-0.716823
2020-10-09	-0.715144
2020-10-08	-0.715437
2020-10-07	-0.715596
2020-10-06	-0.713573
2020-10-05	-0.715783
2020-10-02	-0.714667
2020-10-01	-0.715082
2020-09-30	-0.713707
2020-09-29	-0.715261
2020-09-28	-0.711982
2020-09-25	-0.711368
2020-09-24	-0.711705
2020-09-23	-0.710467
2020-09-22	-0.710367
2020-09-21	-0.711130
2020-09-18	-0.709777
2020-09-17	-0.709867
2020-09-16	-0.709167
2020-09-15	-0.708334
2020-09-14	-0.708103
2020-09-11	-0.708240
2020-09-10	-0.707938
2020-09-09	-0.706110
2020-09-08	-0.706059
2020-09-07	-0.705970
2020-09-04	-0.706234
2020-09-03	-0.706150
2020-09-02	-0.706309
2020-09-01	-0.705677
2020-08-31	-0.705678
2020-08-28	-0.705808
2020-08-27	-0.705364
2020-08-26	-0.705097
2020-08-25	-0.704682
2020-08-24	-0.704472
2020-08-21	-0.702803
2020-08-20	-0.703743
2020-08-19	-0.702819
2020-08-18	-0.703763
2020-08-17	-0.704272
2020-08-14	-0.705516
2020-08-13	-0.705090
2020-08-12	-0.703588
2020-08-11	-0.704042
2020-08-10	-0.703351
2020-08-07	-0.705052
2020-08-06	-0.703808
2020-08-05	-0.703691
2020-08-04	-0.704529
2020-08-03	-0.704141
2020-07-31	-0.703704
2020-07-30	-0.704067
2020-07-29	-0.702475
2020-07-28	-0.702037
2020-07-27	-0.702313
2020-07-24	-0.698311
2020-07-23	-0.699378
2020-07-22	-0.693311
2020-07-21	-0.692697
2020-07-20	-0.690996
2020-07-17	-0.691541
2020-07-16	-0.691433
2020-07-15	-0.690117
2020-07-14	-0.685388
2020-07-13	-0.683054
2020-07-10	-0.681318
2020-07-09	-0.676649
2020-07-08	-0.676703
2020-07-07	-0.674838
2020-07-06	-0.672484
2020-07-03	-0.669313
2020-07-02	-0.666655
2020-07-01	-0.664779
2020-06-30	-0.662387
2020-06-29	-0.667154
2020-06-26	-0.669562
2020-06-25	-0.669243
2020-06-24	-0.668721
2020-06-23	-0.667596
2020-06-22	-0.660954
2020-06-19	-0.659532
2020-06-18	-0.659365
2020-06-17	-0.659337
2020-06-16	-0.659522
2020-06-15	-0.659157
